date,operator_id,station_id,connector_id,connector_status,current_a,voltage_v,power_w,report_time,grid_id,temperature_c,rainfall_mm,district_nev_penetration_rate,district_ev_sales,district_bev_ratio,district_operating_ev_ratio,is_major_holiday,has_major_event,is_workday,grid_area_km2,district_name,grid_total_charging_facilities,grid_slow_charging_facilities,grid_fast_charging_facilities,grid_super_charging_facilities,grid_super_charging_stations,grid_public_fast_charging_stations,grid_public_slow_charging_stations
2023-04-07,589179428,20190000000000000003,900200000000000042,1,69.619,300.550,20926.250,2023-04-07 00:00:00.000,L2FT01-FTJ024,28.00,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000042,1,71.145,304.120,21634.000,2023-04-07 00:15:00.000,L2FT01-FTJ024,28.00,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000042,1,71.390,306.900,21906.667,2023-04-07 00:30:00.000,L2FT01-FTJ024,28.00,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000042,1,71.390,308.193,22000.000,2023-04-07 00:45:00.000,L2FT01-FTJ024,28.00,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000042,1,71.390,308.540,22024.000,2023-04-07 01:00:00.000,L2FT01-FTJ024,28.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000042,1,71.383,308.880,22046.667,2023-04-07 01:15:00.000,L2FT01-FTJ024,28.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000049,1,129.959,309.711,40247.778,2023-04-07 01:15:00.000,L2FT01-FTJ024,28.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000042,1,71.397,309.253,22077.333,2023-04-07 01:30:00.000,L2FT01-FTJ024,28.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000049,1,131.511,310.627,40848.667,2023-04-07 01:30:00.000,L2FT01-FTJ024,28.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000042,1,71.390,309.847,22117.333,2023-04-07 01:45:00.000,L2FT01-FTJ024,28.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000049,1,132.934,311.827,41448.667,2023-04-07 01:45:00.000,L2FT01-FTJ024,28.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000049,1,133.036,313.787,41742.000,2023-04-07 02:00:00.000,L2FT01-FTJ024,29.50,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000042,1,71.390,310.987,22199.333,2023-04-07 02:00:00.000,L2FT01-FTJ024,29.50,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
2023-04-07,589179428,20190000000000000003,900200000000000042,1,71.390,311.813,22257.333,2023-04-07 02:15:00.000,L2FT01-FTJ024,29.50,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.5400,宝安区,20,20,0,0,0,0,1
