date,operator_id,station_id,connector_id,connector_status,current_a,voltage_v,power_w,report_time,grid_id,temperature_c,rainfall_mm,district_nev_penetration_rate,district_ev_sales,district_bev_ratio,district_operating_ev_ratio,is_major_holiday,has_major_event,is_workday,grid_area_km2,district_name,grid_total_charging_facilities,grid_slow_charging_facilities,grid_fast_charging_facilities,grid_super_charging_facilities,grid_super_charging_stations,grid_public_fast_charging_stations,grid_public_slow_charging_stations
2023-11-08,589179428,20190000000000000003,900200000000000043,1,112.927,469.508,53628.462,2023-11-08 01:00:00.000,L2FT01-FTJ030,13.85,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,大鹏新区,17,17,0,0,0,0,1
2023-11-08,589179428,20190000000000000003,900200000000000043,1,111.940,475.893,53274.667,2023-11-08 01:15:00.000,L2FT01-FTJ030,13.85,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,大鹏新区,17,17,0,0,0,0,1
2023-11-08,589179428,20190000000000000003,900200000000000043,1,75.030,475.853,35713.333,2023-11-08 01:30:00.000,L2FT01-FTJ030,13.85,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,大鹏新区,17,17,0,0,0,0,1
2023-11-08,589179428,20190000000000000003,900200000000000039,1,179.113,312.229,55920.000,2023-11-08 03:15:00.000,L2FT01-FTJ030,15.19,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,大鹏新区,17,17,0,0,0,0,1
2023-11-08,589179428,20190000000000000003,900200000000000047,1,201.685,310.700,62660.909,2023-11-08 03:15:00.000,L2FT01-FTJ030,15.19,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,大鹏新区,17,17,0,0,0,0,1
2023-11-08,589179428,20190000000000000003,900200000000000039,1,178.890,313.740,56122.667,2023-11-08 03:30:00.000,L2FT01-FTJ030,15.19,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,大鹏新区,17,17,0,0,0,0,1
2023-11-08,589179428,20190000000000000003,900200000000000047,1,201.890,313.927,63375.333,2023-11-08 03:30:00.000,L2FT01-FTJ030,15.19,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,大鹏新区,17,17,0,0,0,0,1
2023-11-08,589179428,20190000000000000003,900200000000000039,1,178.890,315.913,56512.000,2023-11-08 03:45:00.000,L2FT01-FTJ030,15.19,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,大鹏新区,17,17,0,0,0,0,1
2023-11-08,589179428,20190000000000000003,900200000000000047,1,201.890,316.007,63798.000,2023-11-08 03:45:00.000,L2FT01-FTJ030,15.19,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,大鹏新区,17,17,0,0,0,0,1
2023-11-08,589179428,20190000000000000003,900200000000000039,1,128.417,322.842,41098.333,2023-11-08 04:00:00.000,L2FT01-FTJ030,15.67,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,大鹏新区,17,17,0,0,0,0,1
