date,operator_id,station_id,connector_id,connector_status,current_a,voltage_v,power_w,report_time,grid_id,temperature_c,rainfall_mm,district_nev_penetration_rate,district_ev_sales,district_bev_ratio,district_operating_ev_ratio,is_major_holiday,has_major_event,is_workday,grid_area_km2,district_name,grid_total_charging_facilities,grid_slow_charging_facilities,grid_fast_charging_facilities,grid_super_charging_facilities,grid_super_charging_stations,grid_public_fast_charging_stations,grid_public_slow_charging_stations
2021-05-31,589179428,20190000000000000003,900200000000000038,1,129.860,309.927,40243.333,2021-05-31 01:45:00.000,L2FT01-FTJ007,27.70,5.000,0.666012,16605,0.435592,0.055345,0,0,1,1.0200,光明区,23,23,0,0,0,0,1
2021-05-31,589179428,20190000000000000003,900200000000000038,1,129.941,310.827,40385.333,2021-05-31 02:00:00.000,L2FT01-FTJ007,28.43,5.000,0.666012,16605,0.435592,0.055345,0,0,1,1.0200,光明区,23,23,0,0,0,0,1
2021-05-31,589179428,20190000000000000003,900200000000000038,1,130.025,312.847,40675.333,2021-05-31 02:15:00.000,L2FT01-FTJ007,28.43,5.000,0.666012,16605,0.435592,0.055345,0,0,1,1.0200,光明区,23,23,0,0,0,0,1
2021-05-31,589179428,20190000000000000003,900200000000000038,1,130.045,314.075,40842.500,2021-05-31 02:30:00.000,L2FT01-FTJ007,28.43,5.000,0.666012,16605,0.435592,0.055345,0,0,1,1.0200,光明区,23,23,0,0,0,0,1
2021-05-31,589179428,20190000000000000003,900200000000000036,1,97.445,315.725,30547.500,2021-05-31 04:45:00.000,L2FT01-FTJ007,29.53,5.000,0.666012,16605,0.435592,0.055345,0,0,1,1.0200,光明区,23,23,0,0,0,0,1
2021-05-31,589179428,20190000000000000003,900200000000000036,1,92.070,320.350,29232.500,2021-05-31 05:00:00.000,L2FT01-FTJ007,29.83,5.000,0.666012,16605,0.435592,0.055345,0,0,1,1.0200,光明区,23,23,0,0,0,0,1
2021-05-31,589179428,20190000000000000003,900200000000000040,1,103.978,313.960,32800.000,2021-05-31 05:15:00.000,L2FT01-FTJ007,29.83,5.000,0.666012,16605,0.435592,0.055345,0,0,1,1.0200,光明区,23,23,0,0,0,0,1
2021-05-31,589179428,20190000000000000003,900200000000000040,1,111.490,319.208,35480.833,2021-05-31 05:30:00.000,L2FT01-FTJ007,29.83,5.000,0.666012,16605,0.435592,0.055345,0,0,1,1.0200,光明区,23,23,0,0,0,0,1
2021-05-31,589179428,20190000000000000003,900200000000000044,1,129.872,314.086,40789.286,2021-05-31 09:15:00.000,L2FT01-FTJ007,29.05,5.000,0.666012,16605,0.435592,0.055345,0,0,1,1.0200,光明区,23,23,0,0,0,0,1
2021-05-31,589179428,20190000000000000003,900200000000000044,1,107.269,317.493,33943.333,2021-05-31 09:30:00.000,L2FT01-FTJ007,29.05,5.000,0.666012,16605,0.435592,0.055345,0,0,1,1.0200,光明区,23,23,0,0,0,0,1
