date,operator_id,station_id,connector_id,connector_status,current_a,voltage_v,power_w,report_time,grid_id,temperature_c,rainfall_mm,district_nev_penetration_rate,district_ev_sales,district_bev_ratio,district_operating_ev_ratio,is_major_holiday,has_major_event,is_workday,grid_area_km2,district_name,grid_total_charging_facilities,grid_slow_charging_facilities,grid_fast_charging_facilities,grid_super_charging_facilities,grid_super_charging_stations,grid_public_fast_charging_stations,grid_public_slow_charging_stations
2023-05-13,589179428,20190000000000000003,900200000000000031,1,122.084,315.700,37872.857,2023-05-13 00:00:00.000,L2FT01-FTJ025,26.93,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.6600,龙岗区,18,18,0,0,0,0,1
2023-05-13,589179428,20190000000000000003,900200000000000047,1,65.543,298.683,20247.500,2023-05-13 00:00:00.000,L2FT01-FTJ025,26.93,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.6600,龙岗区,18,18,0,0,0,0,1
2023-05-13,589179428,20190000000000000003,900200000000000056,1,143.533,395.447,56753.333,2023-05-13 00:00:00.000,L2FT01-FTJ025,26.93,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.6600,龙岗区,18,18,0,0,0,0,1
2023-05-13,589179428,20190000000000000003,900200000000000031,1,142.177,310.727,44175.333,2023-05-13 00:15:00.000,L2FT01-FTJ025,26.93,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.6600,龙岗区,18,18,0,0,0,0,1
2023-05-13,589179428,20190000000000000003,900200000000000047,1,71.390,308.807,22041.333,2023-05-13 00:15:00.000,L2FT01-FTJ025,26.93,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.6600,龙岗区,18,18,0,0,0,0,1
2023-05-13,589179428,20190000000000000003,900200000000000056,1,102.553,404.053,41436.667,2023-05-13 00:15:00.000,L2FT01-FTJ025,26.93,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.6600,龙岗区,18,18,0,0,0,0,1
2023-05-13,589179428,20190000000000000003,900200000000000031,1,142.093,312.307,44374.000,2023-05-13 00:30:00.000,L2FT01-FTJ025,26.93,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.6600,龙岗区,18,18,0,0,0,0,1
2023-05-13,589179428,20190000000000000003,900200000000000035,1,71.226,306.564,21833.571,2023-05-13 00:30:00.000,L2FT01-FTJ025,26.93,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.6600,龙岗区,18,18,0,0,0,0,1
2023-05-13,589179428,20190000000000000003,900200000000000047,1,71.350,308.920,22038.000,2023-05-13 00:30:00.000,L2FT01-FTJ025,26.93,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.6600,龙岗区,18,18,0,0,0,0,1
2023-05-13,589179428,20190000000000000003,900200000000000056,1,48.857,403.683,19722.500,2023-05-13 00:30:00.000,L2FT01-FTJ025,26.93,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.6600,龙岗区,18,18,0,0,0,0,1
