date,operator_id,station_id,connector_id,connector_status,current_a,voltage_v,power_w,report_time,grid_id,temperature_c,rainfall_mm,district_nev_penetration_rate,district_ev_sales,district_bev_ratio,district_operating_ev_ratio,is_major_holiday,has_major_event,is_workday,grid_area_km2,district_name,grid_total_charging_facilities,grid_slow_charging_facilities,grid_fast_charging_facilities,grid_super_charging_facilities,grid_super_charging_stations,grid_public_fast_charging_stations,grid_public_slow_charging_stations
2023-06-18,589179428,20190000000000000003,900200000000000034,1,143.196,309.600,44330.000,2023-06-18 00:00:00.000,L2FT01-FTJ026,24.00,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000036,1,5.863,277.567,1766.667,2023-06-18 00:00:00.000,L2FT01-FTJ026,24.00,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000038,1,19.742,408.450,8062.500,2023-06-18 00:00:00.000,L2FT01-FTJ026,24.00,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000036,1,11.510,426.900,4931.429,2023-06-18 00:15:00.000,L2FT01-FTJ026,24.00,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000036,1,40.478,434.617,19023.333,2023-06-18 00:30:00.000,L2FT01-FTJ026,24.00,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000036,0,0.000,286.300,0.000,2023-06-18 00:45:00.000,L2FT01-FTJ026,24.00,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000031,1,122.374,303.278,37163.333,2023-06-18 01:45:00.000,L2FT01-FTJ026,24.78,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000056,1,100.170,460.912,47713.750,2023-06-18 01:45:00.000,L2FT01-FTJ026,24.78,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000031,1,129.836,308.913,40104.667,2023-06-18 02:00:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000049,1,105.551,304.927,32180.909,2023-06-18 02:00:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000056,1,129.812,477.113,61930.667,2023-06-18 02:00:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000049,1,105.500,309.133,32609.333,2023-06-18 02:15:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000056,1,95.683,476.793,45628.667,2023-06-18 02:15:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000031,1,129.890,310.927,40382.667,2023-06-18 02:15:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000031,1,129.890,312.233,40554.000,2023-06-18 02:30:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000049,1,105.506,310.347,32736.667,2023-06-18 02:30:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000056,1,69.472,476.564,33119.091,2023-06-18 02:30:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000031,1,129.905,313.840,40766.667,2023-06-18 02:45:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000036,1,20.045,433.850,8690.000,2023-06-18 02:45:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000049,1,105.506,311.073,32815.333,2023-06-18 02:45:00.000,L2FT01-FTJ026,25.50,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000030,1,129.907,304.857,39600.714,2023-06-18 03:00:00.000,L2FT01-FTJ026,26.12,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000031,1,129.949,314.840,40909.333,2023-06-18 03:00:00.000,L2FT01-FTJ026,26.12,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000049,1,105.518,312.513,32972.000,2023-06-18 03:00:00.000,L2FT01-FTJ026,26.12,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000049,1,105.500,313.840,33104.000,2023-06-18 03:15:00.000,L2FT01-FTJ026,26.12,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
2023-06-18,589179428,20190000000000000003,900200000000000030,1,113.293,309.020,35005.333,2023-06-18 03:15:00.000,L2FT01-FTJ026,26.12,5.000,0.666012,16605,0.435592,0.055345,0,0,0,0.7800,龙华区,18,18,0,0,0,0,1
